venue_name,Loud music / events,Venue provides alcohol,Wi-Fi,supervenue,U-Shaped_max,max_standing,Theatre_max,Promoted / ticketed events,Wheelchair accessible
the gun,False,1,True,False,35.04545454545455,80,40.0,False,True
doubletree by hilton london kensington,False,1,True,False,60.0,190,180.0,False,True
studio spaces,True,1,True,False,35.04545454545455,650,432.0,True,True
broadleaf,True,1,True,False,35.04545454545455,16,112.71586715867159,False,True
sama bankside,True,1,True,False,16.0,50,36.0,False,True
stonex stadium,True,0,True,False,35.04545454545455,60,50.0,True,True
woolwich works,False,1,True,False,35.04545454545455,130,132.0,True,True
marcus belgravia,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
museum of the home,False,1,True,False,35.04545454545455,100,60.0,True,True
huckletree shoreditch,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
hubhub,False,0,True,False,35.04545454545455,40,35.0,True,True
the gun,False,1,True,False,35.04545454545455,35,112.71586715867159,False,True
doubletree by hilton angel kings cross,False,1,True,False,34.0,150,90.0,True,True
studio z brixton,False,0,True,False,35.04545454545455,200,150.0,True,True
east ham,True,0,True,False,290.0,600,300.0,True,True
uncommon borough,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
areaworks farringdon,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
asylum chapel,False,0,False,True,35.04545454545455,150,120.0,False,True
uk chamber of shipping,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
holiday inn london whitechapel,False,1,True,False,10.0,20,25.0,False,True
flow dance,True,1,True,False,35.04545454545455,300,200.0,True,True
the avenue cookery school,True,1,True,False,35.04545454545455,55,112.71586715867159,True,True
the inner temple,False,1,False,False,35.04545454545455,600,112.71586715867159,False,True
297 euston road,False,1,True,False,35.04545454545455,100,100.0,True,True
the bloomsbury ballroom,True,1,True,False,35.04545454545455,570,500.0,True,True
mercure london hyde park,False,1,True,False,35.04545454545455,16,12.0,False,True
kia oval,True,1,True,False,40.0,150,100.0,True,True
mall galleries,False,1,True,False,35.04545454545455,360,180.0,False,True
shoreditch live,False,1,True,False,35.04545454545455,250,150.0,False,True
friends house,False,0,True,False,42.0,0,80.0,False,True
mary ward house,False,1,True,False,32.0,100,72.0,True,True
make it london,False,1,True,False,35.04545454545455,20,112.71586715867159,True,True
radisson blu edwardian bloomsbury st,True,1,True,False,18.0,35,40.0,True,True
dorsett shepherds bush london,False,0,True,False,12.0,40,40.0,True,True
como metropolitan london,True,1,True,False,35.04545454545455,0,112.71586715867159,False,True
guy's bar,True,1,True,False,35.04545454545455,300,112.71586715867159,True,True
museum of london,False,1,True,False,35.04545454545455,120,100.0,True,True
landmark - gresham street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
m victoria,False,1,True,False,35.04545454545455,50,112.71586715867159,False,True
guildhall members club,False,1,True,False,35.04545454545455,40,112.71586715867159,False,True
vue islington,False,1,False,False,35.04545454545455,0,279.0,True,True
trafalgar tavern,False,1,True,False,20.0,350,200.0,False,True
the royal air force museum,False,1,True,False,35.04545454545455,200,112.71586715867159,True,True
paternoster,False,1,True,False,35.04545454545455,40,112.71586715867159,True,True
patch east,False,1,True,True,35.04545454545455,200,75.0,False,True
close-up cinema,False,1,True,True,35.04545454545455,6,40.0,True,True
twickenham stadium,True,1,True,False,35.04545454545455,400,112.71586715867159,True,True
twickenham stadium,True,1,True,False,35.04545454545455,70,40.0,True,True
harrow school,True,1,True,False,35.04545454545455,15,112.71586715867159,True,True
lord's cricket ground,False,1,True,False,32.0,70,64.0,True,True
the lensbury,False,1,True,False,14.0,0,23.0,False,True
radisson blu edwardian vanderbilt,False,1,True,False,18.0,0,28.0,False,True
salsa! temple,True,1,True,False,35.04545454545455,720,400.0,False,True
flying fantastic peckham,False,0,True,False,50.0,80,80.0,False,True
garden halls,False,0,True,False,26.0,0,40.0,False,True
holiday inn london - camden lock,True,1,True,False,40.0,140,160.0,False,True
one birdcage walk,False,0,True,False,35.04545454545455,8,8.0,False,True
the hac,True,1,True,False,35.04545454545455,690,350.0,True,True
leonardo royal london city,False,1,True,False,46.0,200,200.0,False,True
westminster abbey,False,1,False,False,35.04545454545455,120,80.0,True,True
conway hall,False,0,True,False,35.04545454545455,50,112.71586715867159,False,True
{10-11} carlton house terrace,False,1,True,False,31.0,90,70.0,False,True
guild of fine food,False,0,True,False,18.0,60,50.0,True,True
the arc centre,True,0,True,False,30.0,30,30.0,True,True
islington upper street,False,0,True,False,35.04545454545455,150,112.71586715867159,False,True
kempton park racecourse,True,1,True,False,35.04545454545455,60,50.0,True,True
barbican,False,1,True,False,35.04545454545455,0,1156.0,True,True
kona kai,True,1,True,False,35.04545454545455,350,112.71586715867159,False,True
41 portland place,False,1,True,False,23.0,70,70.0,False,True
pub on the park,False,1,True,False,35.04545454545455,80,112.71586715867159,True,True
missionworks,False,0,True,False,35.04545454545455,20,112.71586715867159,True,True
uncommon borough,False,1,True,False,25.0,36,30.0,False,True
wahaca canary wharf,False,1,True,False,35.04545454545455,100,112.71586715867159,False,True
twickenham stadium,True,1,True,False,35.04545454545455,0,112.71586715867159,True,True
seymour,True,0,True,False,35.04545454545455,1200,112.71586715867159,True,True
syon park,False,1,True,False,35.04545454545455,1000,112.71586715867159,True,True
93 feet east,True,1,True,False,35.04545454545455,350,103.0,True,True
tower suites,False,0,True,False,35.04545454545455,200,112.71586715867159,False,True
linden house,False,1,True,False,35.04545454545455,40,112.71586715867159,False,True
26 leake street,True,1,True,False,35.04545454545455,175,112.71586715867159,True,True
lumiere london old street,False,0,True,False,60.0,200,160.0,False,True
salters’ hall,False,1,True,False,35.04545454545455,300,130.0,False,True
wild honey st james,True,1,True,False,35.04545454545455,100,112.71586715867159,False,True
zsl london zoo,False,1,True,False,35.04545454545455,60,40.0,False,True
strada st katharine docks,False,1,True,False,35.04545454545455,70,112.71586715867159,False,True
the lighterman,False,1,True,False,35.04545454545455,100,112.71586715867159,False,True
"landmark – 99 bishopsgate, london",False,0,True,False,24.0,0,45.0,False,True
hache clapham,False,0,True,False,35.04545454545455,80,112.71586715867159,False,True
30 pavilion road,True,1,True,False,35.04545454545455,240,80.0,True,True
huckletree west,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
leonardo royal london city,False,1,True,False,35.04545454545455,500,112.71586715867159,False,True
science museum,False,1,True,False,35.04545454545455,0,400.0,False,True
fortnum & mason,True,1,True,False,35.04545454545455,0,112.71586715867159,True,True
good hotel london,False,1,True,False,30.0,60,70.0,False,True
green rooms hotel,True,1,True,False,35.04545454545455,120,112.71586715867159,True,True
the deptford lounge,True,0,True,False,8.0,0,12.0,False,True
the arc centre,True,0,True,False,28.0,40,40.0,True,True
holiday inn london kensington forum,True,1,True,False,20.0,0,50.0,True,True
the botanist sloane square,False,1,True,False,35.04545454545455,150,112.71586715867159,False,True
shaka zulu,True,1,True,False,35.04545454545455,0,112.71586715867159,False,True
vagabond wines canary wharf,True,0,True,False,35.04545454545455,220,112.71586715867159,True,True
"landmark – cavendish square, london",False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
holiday inn london whitechapel,False,1,True,False,10.0,20,25.0,False,True
30 euston square,False,1,True,False,35.04545454545455,40,32.0,False,True
the royal air force museum,False,1,True,False,35.04545454545455,200,120.0,True,True
hache kingston,False,1,True,False,35.04545454545455,100,112.71586715867159,False,True
boisdale of canary wharf,True,1,True,False,35.04545454545455,60,112.71586715867159,True,True
vue islington,False,1,False,False,35.04545454545455,0,430.0,True,True
spitalfields venue,False,1,True,False,35.04545454545455,250,60.0,False,True
chronicle club,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
the vaults,True,1,True,False,35.04545454545455,599,300.0,True,True
editors tap,False,1,True,False,35.04545454545455,280,112.71586715867159,False,True
vue westfield white city,True,1,False,False,35.04545454545455,200,112.71586715867159,True,True
bma house,False,1,True,False,15.0,0,112.71586715867159,False,True
hache balham,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
senate house,True,1,True,False,40.0,120,120.0,True,True
granaio piccadilly,True,1,True,False,35.04545454545455,70,112.71586715867159,True,True
30 euston square,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
the pickle factory,True,1,True,False,35.04545454545455,150,100.0,True,True
arlington conference centre,False,0,True,False,35.04545454545455,80,50.0,True,True
america square,False,0,True,False,36.0,140,100.0,False,True
sandown park racecourse,True,1,True,False,50.0,200,240.0,True,True
callooh callay chelsea,True,1,True,True,35.04545454545455,60,112.71586715867159,False,True
level39,False,1,True,False,30.0,150,130.0,True,True
the jolly gardeners,False,1,True,False,35.04545454545455,200,112.71586715867159,False,True
business design centre,False,0,True,False,35.04545454545455,50,60.0,True,True
radisson blu edwardian heathrow,True,1,True,False,35.04545454545455,0,112.71586715867159,True,True
the athenaeum hotel & residences,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
notes coffee & bars - moorgate,False,1,True,False,35.04545454545455,100,112.71586715867159,True,True
neverland,False,1,True,False,35.04545454545455,499,112.71586715867159,False,True
radisson blu edwardian heathrow,True,1,True,False,35.04545454545455,0,300.0,True,True
searcys at the gherkin,True,1,True,False,35.04545454545455,60,60.0,False,True
davys at plantation place,False,1,True,False,35.04545454545455,200,112.71586715867159,False,True
royal over-seas league,False,1,True,False,40.0,200,150.0,True,True
the siding,True,1,True,False,35.04545454545455,150,90.0,True,True
radisson blu edwardian heathrow,True,1,True,False,20.0,0,50.0,True,True
strada st katharine docks,False,1,True,False,35.04545454545455,150,112.71586715867159,False,True
kimpton fitzroy london,True,1,True,False,35.04545454545455,180,112.71586715867159,True,True
uniq studios,False,0,True,False,35.04545454545455,20,112.71586715867159,False,True
ldbs scitt,False,0,True,False,20.0,30,30.0,False,True
holidayinn london kensington highstreet,False,1,True,False,30.0,100,60.0,False,True
the peter harrison planetarium,True,1,True,False,35.04545454545455,150,130.0,False,True
platform,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
the clermont victoria,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
uk chamber of shipping,False,0,True,False,56.0,120,100.0,False,True
the goldsmiths' centre,False,1,True,False,26.0,55,55.0,True,True
omeara,False,1,True,False,40.0,100,112.71586715867159,False,True
areaworks farringdon,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
huckletree shoreditch,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
mall galleries,False,1,True,False,35.04545454545455,300,200.0,False,True
richbell house,False,0,True,False,35.04545454545455,0,26.0,False,True
hache chelsea,False,1,True,False,35.04545454545455,35,112.71586715867159,True,True
clissold house,True,0,True,False,35.04545454545455,60,60.0,True,True
mall galleries,False,1,False,False,35.04545454545455,0,40.0,False,True
one birdcage walk,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
the wesley conference hotel,False,1,True,True,15.0,0,28.0,False,True
hellenic centre,True,1,True,False,18.0,0,50.0,True,True
bar la rampa,True,1,True,False,30.0,50,112.71586715867159,True,True
battersea spanish,True,1,True,False,35.04545454545455,50,40.0,True,True
the national gallery,False,1,True,False,35.04545454545455,60,112.71586715867159,False,True
café rouge victoria place,True,1,True,False,35.04545454545455,90,112.71586715867159,True,True
lyle's,False,1,True,False,35.04545454545455,70,112.71586715867159,False,True
kidzania london,True,1,True,False,100.0,200,100.0,True,True
26 furnival street,True,1,True,False,35.04545454545455,120,112.71586715867159,True,True
grand connaught rooms,False,1,True,False,24.0,50,50.0,False,True
110 rochester row,False,0,True,False,16.0,40,40.0,True,True
bma house,False,1,True,False,9.0,0,112.71586715867159,False,True
shoreditch gardens,False,1,True,False,35.04545454545455,200,80.0,False,True
bakers' hall,False,1,True,False,35.04545454545455,8,112.71586715867159,True,True
victory services club,True,1,True,False,24.0,30,35.0,True,True
number 90 bar and kitchen,False,1,True,False,35.04545454545455,300,112.71586715867159,False,True
30 euston square,False,1,True,False,30.0,60,50.0,False,True
eastside shoreditch,False,0,True,False,35.0,50,35.0,False,True
kempton park racecourse,True,1,True,False,35.04545454545455,1500,500.0,True,True
radisson blu edwardian npw,True,1,True,False,36.0,125,125.0,False,True
bma house,False,1,True,False,22.0,0,112.71586715867159,False,True
cabana @ st giles,False,1,True,False,35.04545454545455,100,112.71586715867159,True,True
the bloomsbury,False,1,True,False,60.0,280,250.0,False,True
bermondsey social club,True,1,True,False,35.04545454545455,120,30.0,True,True
church house westminster,True,1,True,False,35.04545454545455,0,20.0,True,True
the brewery,False,1,True,False,35.04545454545455,0,448.0,False,True
koppel 540,False,0,True,False,35.04545454545455,200,80.0,False,True
the gestalt centre in london,False,0,True,False,14.0,30,25.0,False,True
friends house,False,0,True,False,24.0,0,60.0,False,True
the clubhouse 8 st. james's square,False,0,True,False,35.04545454545455,0,112.71586715867159,True,True
the hurlingham club,True,1,True,False,35.04545454545455,450,450.0,False,True
it london,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
old diorama arts centre,False,0,True,False,28.0,0,50.0,False,True
crowne plaza london docklands,False,1,True,False,30.0,120,110.0,False,True
flow dance,True,1,True,False,35.04545454545455,3,112.71586715867159,True,True
the clubhouse mayfair,False,0,True,False,35.04545454545455,0,112.71586715867159,True,True
bury court,True,1,True,False,35.04545454545455,280,112.71586715867159,False,True
18 smith square,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
strada royal festival hall,False,1,True,False,35.04545454545455,70,112.71586715867159,False,True
bma house,False,1,True,False,35.04545454545455,0,97.0,False,True
"landmark – greenwich peninsula, london",False,0,True,False,12.0,0,16.0,False,True
radisson blu edwardian vanderbilt,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
odeon luxe holloway,False,0,True,False,35.04545454545455,0,33.0,False,True
dreadnought building,True,1,True,False,15.0,15,15.0,True,True
archie's,False,1,True,False,35.04545454545455,80,112.71586715867159,True,True
rowhill grange hotel & utopia spa,False,1,True,False,35.04545454545455,100,112.71586715867159,True,True
city cruises ltd,False,1,False,False,35.04545454545455,150,112.71586715867159,False,True
"st mary's university, twickenham",False,1,True,False,35.04545454545455,0,30.0,False,True
science museum,False,1,True,False,35.04545454545455,400,112.71586715867159,False,True
chessington world of adventures,False,0,True,False,35.04545454545455,0,250.0,True,True
house of sport,False,0,True,False,19.0,0,12.0,False,True
the walbrook club,False,1,True,False,35.04545454545455,50,112.71586715867159,False,True
fashion beauty concierge,False,0,True,False,35.04545454545455,16,112.71586715867159,False,True
121 broadstreet,True,1,True,False,120.0,170,150.0,True,True
fortnum & mason,True,1,True,False,35.04545454545455,450,112.71586715867159,True,True
events @ no6,True,1,True,False,46.0,210,210.0,True,True
sadler's wells,True,1,True,False,45.0,350,180.0,True,True
the chesterfield mayfair,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
the breakfast club canary wharf,True,1,True,False,15.0,145,112.71586715867159,True,True
the woodside park club,True,1,True,False,35.04545454545455,150,112.71586715867159,False,True
proud embankment,True,1,True,False,35.04545454545455,800,300.0,True,True
the mermaid london,True,1,True,False,35.04545454545455,0,128.0,False,True
whyte & brown,False,1,True,False,35.04545454545455,150,112.71586715867159,False,True
"st mary's university, twickenham",False,1,True,False,15.0,100,60.0,False,True
107 cheapside,False,0,True,True,12.0,0,25.0,True,True
the bloomsbury ballroom,True,1,True,False,35.04545454545455,250,80.0,True,True
the royal society,False,1,True,False,18.0,50,50.0,True,True
no.11 cavendish square,True,1,True,False,35.04545454545455,0,112.71586715867159,False,True
como metropolitan london,True,1,True,False,35.04545454545455,50,40.0,False,True
night tales,True,1,False,False,35.04545454545455,80,112.71586715867159,False,True
adventure bar clapham high street,True,1,True,False,35.04545454545455,200,112.71586715867159,True,True
sea containers hotel,True,0,False,False,30.0,205,200.0,False,True
bella italia beckton,True,1,True,False,35.04545454545455,70,112.71586715867159,True,True
culture house,False,0,True,False,35.04545454545455,40,25.0,True,True
the tab centre,True,0,True,False,35.04545454545455,120,100.0,True,True
dorsett shepherds bush london,False,0,True,False,10.0,25,20.0,True,True
america square,False,0,True,False,35.04545454545455,300,270.0,False,True
kraft dalston,True,1,True,False,40.0,150,112.71586715867159,True,True
crowne plaza london docklands,False,1,True,False,22.0,50,54.0,False,True
bell house,False,0,True,False,40.0,80,80.0,True,True
plaisterers' hall,False,1,True,False,35.04545454545455,22,40.0,False,True
kia oval,True,1,True,False,42.0,200,170.0,True,True
bakers' hall,False,1,True,False,98.0,100,100.0,True,True
vue islington,False,1,False,False,35.04545454545455,0,145.0,True,True
the bromley court hotel,True,1,True,False,35.04545454545455,150,112.71586715867159,False,True
brewdog outpost tower hill,True,1,True,False,35.04545454545455,50,112.71586715867159,False,True
sheraton skyline hotel london heathrow,False,1,True,False,18.0,30,28.0,False,True
china exchange uk,True,0,True,False,35.04545454545455,30,30.0,True,True
museum of london,False,1,True,False,35.04545454545455,600,400.0,True,True
inspired octopus photography studio,False,0,True,False,35.04545454545455,30,112.71586715867159,True,True
garden halls,False,0,True,False,35.04545454545455,0,30.0,False,True
katherine low settlement,False,0,True,False,20.0,30,25.0,True,True
asia house,False,1,True,False,24.0,70,50.0,False,True
sw16 bar & kitchen,False,1,True,False,35.04545454545455,20,112.71586715867159,False,True
serata hall,False,1,True,False,35.04545454545455,300,112.71586715867159,False,True
siobhan davies dance studios,True,1,True,False,35.04545454545455,20,112.71586715867159,True,True
the national gallery,False,1,True,False,35.04545454545455,200,112.71586715867159,False,True
sunbury golf,False,1,False,False,35.04545454545455,200,100.0,False,True
sea containers hotel,True,0,True,False,35.04545454545455,300,100.0,False,True
the wesley conference hotel,False,1,True,True,35.0,80,100.0,False,True
missionworks,False,0,True,False,35.04545454545455,0,112.71586715867159,True,True
siobhan davies dance studios,True,1,True,False,35.04545454545455,200,80.0,True,True
broadleaf,True,1,True,False,35.04545454545455,50,112.71586715867159,False,True
goodenough college events & venue hire,True,1,True,False,16.0,35,35.0,True,True
barbican,False,1,True,False,35.04545454545455,0,280.0,True,True
30 euston square,False,1,True,False,40.0,100,88.0,False,True
bubba gump shrimp,False,1,True,False,35.04545454545455,300,112.71586715867159,False,True
fortnum & mason,True,1,True,False,35.04545454545455,350,112.71586715867159,True,True
las iguanas o2,False,1,True,False,35.04545454545455,200,112.71586715867159,False,True
the honourable society of lincoln's inn,False,1,True,False,35.04545454545455,130,158.0,False,True
1 wimpole street,False,1,True,False,35.04545454545455,0,300.0,True,True
north mymms park,False,1,True,False,35.04545454545455,250,250.0,False,True
london marriott hotel county hall,False,1,True,False,12.0,30,24.0,False,True
the dickens inn,True,1,True,False,60.0,140,80.0,True,True
grand connaught rooms,False,1,True,False,65.0,300,300.0,False,True
the bomb factory art foundation,False,0,True,False,35.04545454545455,200,110.0,False,True
seven dials market,False,1,True,False,35.04545454545455,60,112.71586715867159,True,True
plaisterers' hall,False,1,True,False,35.04545454545455,16,20.0,False,True
bubba gump shrimp,False,1,True,False,35.04545454545455,100,112.71586715867159,False,True
the granville,False,1,True,False,100.0,200,150.0,False,True
pip services ltd,False,0,False,False,18.0,0,25.0,False,True
king's oak hotel,False,1,False,False,35.04545454545455,100,65.0,False,True
museum of london docklands,True,1,True,False,35.04545454545455,100,70.0,False,True
bright banana studios,False,0,True,True,35.04545454545455,5,112.71586715867159,True,True
voxonica,False,1,True,False,30.0,50,35.0,True,True
somerset house,False,1,True,False,35.04545454545455,500,112.71586715867159,True,True
great guns social,True,1,True,False,30.0,60,30.0,True,True
the building society,True,0,True,True,35.04545454545455,0,112.71586715867159,True,True
urban golf smithfield,True,1,True,False,35.04545454545455,10,10.0,True,True
sadler's wells,True,1,True,False,35.04545454545455,0,112.71586715867159,True,True
113 chancery lane,False,1,True,False,20.0,40,40.0,False,True
somerset house,False,1,True,False,35.04545454545455,220,112.71586715867159,True,True
bma house,False,1,True,False,16.0,50,112.71586715867159,False,True
national army museum,False,1,True,False,24.0,50,50.0,True,True
sea containers hotel,True,0,True,False,35.04545454545455,40,112.71586715867159,False,True
gallery different,True,0,True,False,35.04545454545455,100,112.71586715867159,True,True
langshott manor hotel,False,1,True,False,35.04545454545455,120,112.71586715867159,True,True
ish venues,True,1,True,False,14.0,30,27.0,True,True
24 greville street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
us&co monument,False,0,True,True,8.0,0,112.71586715867159,False,True
150 minories,False,0,True,False,35.04545454545455,0,112.71586715867159,True,True
richmond hill hotel,False,1,True,False,35.04545454545455,300,112.71586715867159,False,True
south place hotel,False,1,True,False,35.04545454545455,60,112.71586715867159,False,True
the counting house,True,1,True,False,25.0,90,50.0,True,True
rsa house,True,1,True,False,35.04545454545455,40,30.0,False,True
the wesley conference hotel,False,1,True,True,35.04545454545455,0,28.0,False,True
city cruises ltd,False,1,False,False,35.04545454545455,200,112.71586715867159,False,True
arboretum,False,0,True,False,35.04545454545455,120,60.0,True,True
wellcome collection,False,1,True,False,48.0,120,80.0,True,True
oxford house,False,1,True,False,35.04545454545455,0,112.71586715867159,True,True
uncommon fulham,False,1,True,False,35.04545454545455,100,112.71586715867159,False,True
shoreditch town hall,True,1,True,False,44.0,70,70.0,False,True
soif studios - the factory,False,0,True,False,35.04545454545455,70,112.71586715867159,False,True
"the king's head, teddington",False,1,True,False,35.04545454545455,200,112.71586715867159,False,True
après london,True,1,True,False,35.04545454545455,200,112.71586715867159,True,True
royal horticultural halls-lindley hall,False,1,True,False,35.04545454545455,650,480.0,True,True
paddington works,True,0,True,True,35.04545454545455,0,112.71586715867159,True,True
kindred,True,1,True,True,35.04545454545455,100,112.71586715867159,True,True
bma house,False,1,True,False,50.0,150,120.0,False,True
st bride foundation,True,1,True,False,25.0,60,60.0,True,True
the royal air force museum,False,1,True,False,35.04545454545455,250,112.71586715867159,True,True
business design centre,False,0,True,False,35.04545454545455,850,700.0,True,True
science museum,False,1,True,False,35.04545454545455,200,100.0,False,True
canada water theatre,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
green rooms hotel,True,1,True,False,15.0,30,20.0,True,True
studio spaces,True,1,True,False,35.04545454545455,400,222.0,True,True
drapers' hall,True,1,True,False,35.04545454545455,450,350.0,True,True
one birdcage walk,False,0,True,False,7.0,0,9.0,False,True
le cinecube,False,0,True,False,35.04545454545455,0,10.0,False,True
café rouge ruislip,True,1,True,False,35.04545454545455,170,112.71586715867159,True,True
prince philip house,False,1,True,False,24.0,60,60.0,False,True
the piano works west end,True,1,True,False,35.04545454545455,80,65.0,True,True
the deptford lounge,True,0,True,False,35.04545454545455,0,8.0,False,True
the vineyard,True,1,True,False,35.04545454545455,220,112.71586715867159,False,True
doubletree by hilton london kensington,False,1,True,False,15.0,40,40.0,False,True
doubletree by hilton london kensington,False,1,True,False,30.0,100,80.0,False,True
brasserie blanc fulham reach,False,0,True,False,35.04545454545455,140,112.71586715867159,False,True
mary ward house,False,1,True,False,18.0,30,26.0,True,True
rocket,True,1,True,False,35.04545454545455,180,112.71586715867159,False,True
radisson blu edwardian heathrow,True,1,True,False,8.0,0,15.0,True,True
radisson blu edwardian heathrow,True,1,True,False,20.0,60,50.0,True,True
city cruises ltd,False,1,False,False,35.04545454545455,240,112.71586715867159,False,True
"doubletree by hilton hotel, ealing",False,1,True,False,10.0,14,20.0,False,True
sadler's wells,True,1,False,False,35.04545454545455,0,1000.0,True,True
the royal society,False,1,True,False,45.0,200,180.0,True,True
mavro worldwide studios,False,0,True,True,35.04545454545455,12,112.71586715867159,True,True
mama shelter london,True,1,True,False,35.04545454545455,60,112.71586715867159,True,True
bfi southbank,False,1,True,False,35.04545454545455,0,134.0,False,True
park plaza county hall london,True,1,True,False,27.0,80,70.0,False,True
green lens studios - north4,False,0,True,False,35.04545454545455,85,112.71586715867159,True,True
event space ceme,True,1,True,False,35.04545454545455,600,112.71586715867159,True,True
radisson blu edwardian vanderbilt,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
mama shelter london,True,1,True,False,18.0,45,45.0,True,True
radisson blu edwardian bloomsbury st,True,1,True,False,18.0,35,40.0,True,True
116 pall mall,True,1,True,False,90.0,350,250.0,True,True
the running horse,False,1,True,False,35.04545454545455,40,112.71586715867159,False,True
salters’ hall,False,1,True,False,32.0,150,50.0,False,True
urban golf smithfield,True,1,True,False,35.04545454545455,100,60.0,True,True
paint the town,False,0,False,False,35.04545454545455,0,112.71586715867159,False,True
magazine london,False,1,True,False,35.04545454545455,764,400.0,True,True
the clermont victoria,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
110 rochester row,False,0,True,False,40.0,150,130.0,True,True
the allbright mayfair,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
the summerhouse,False,1,True,False,30.0,80,112.71586715867159,False,True
victory services club,True,1,True,False,35.04545454545455,0,30.0,True,True
the drumsheds,True,1,True,False,35.04545454545455,750,112.71586715867159,True,True
tarling road community hub,False,0,False,False,35.04545454545455,150,112.71586715867159,False,True
hilton london paddington,False,1,True,False,60.0,300,350.0,False,True
kimpton fitzroy london,True,1,True,False,90.0,350,300.0,True,True
radisson blu edwardian npw,True,1,True,False,50.0,200,250.0,False,True
sheraton skyline hotel london heathrow,False,1,True,False,48.0,165,150.0,False,True
zsl london zoo,False,1,False,False,35.04545454545455,300,112.71586715867159,False,True
daylesford organic pimlico,False,1,True,False,35.04545454545455,75,70.0,True,True
serata hall,False,1,True,False,35.04545454545455,400,112.71586715867159,False,True
110 rochester row,False,0,True,False,24.0,60,60.0,True,True
fox@excel,True,1,True,False,40.0,200,100.0,True,True
dartmouth house,True,1,True,False,30.0,100,100.0,False,True
"landmark – 99 bishopsgate, london",False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
balls brothers adam's court,True,1,True,False,35.04545454545455,50,30.0,False,True
rsa house,True,1,True,False,35.04545454545455,0,60.0,False,True
the lensbury,False,1,True,False,35.0,160,160.0,False,True
event space ceme,True,1,True,False,40.0,180,200.0,True,True
the redchurch,False,1,False,False,35.04545454545455,80,112.71586715867159,False,True
wenlock and essex,True,1,True,False,35.04545454545455,420,112.71586715867159,True,True
radisson blu edwardian hampshire,True,1,True,False,24.0,45,40.0,True,True
the saw swee hock centre,True,1,True,False,35.04545454545455,200,50.0,True,True
hicce,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
london connected learning centre,False,0,True,False,10.0,0,112.71586715867159,False,True
core,True,1,True,False,35.04545454545455,250,112.71586715867159,False,True
people's park tavern,False,1,True,False,35.04545454545455,200,150.0,False,True
the mermaid london,True,1,True,False,35.04545454545455,600,112.71586715867159,False,True
the hippodrome casino,False,1,True,False,35.04545454545455,0,30.0,False,True
kew gardens,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
kew gardens,False,1,True,False,35.04545454545455,230,230.0,False,True
museum of london docklands,True,1,True,False,40.0,300,273.0,False,True
"doubletree by hilton hotel, ealing",False,1,True,False,60.0,220,250.0,False,True
st. pancras meetings & events,True,1,True,False,22.0,0,112.71586715867159,True,True
the vinyl factory soho,False,0,True,False,35.04545454545455,320,250.0,True,True
the groucho club,True,1,True,False,35.04545454545455,100,60.0,False,True
museum of the home,False,1,True,False,35.04545454545455,50,40.0,True,True
bounce farringdon,True,1,True,False,35.04545454545455,120,60.0,False,True
east wintergarden,True,1,True,False,35.04545454545455,1000,660.0,True,True
ongea,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
clissold arms,True,1,True,False,35.04545454545455,300,112.71586715867159,True,True
lumiere london old street,False,0,True,False,60.0,200,160.0,False,True
inamo soho,False,0,True,False,35.04545454545455,50,112.71586715867159,False,True
flemings mayfair,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
the great hall and chambers leyton,False,1,False,False,35.04545454545455,80,112.71586715867159,False,True
ebury by fat macy's,False,1,True,False,35.04545454545455,30,112.71586715867159,False,True
the city centre,True,1,True,False,25.0,200,85.0,True,True
imperial treasure fine chinese cuisine,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
